/*LISTA GERAL CLASSIFICADO POR NOTA*/
450  Administracao – bacharel
INSC	V_LIN	V_MAT	V_NAT	V_HUM	RED	COTA	NOTA FINAL	CLASSIFICAÇÃO
543878	672.65	745.33	585.94	588.56	650 	AC	544.90	103
576785	672.65	587.05	585.94	588.56	700 	AC	543.98	104
547021	475.44	587.05	663.26	550.76	700 	AC	543.64	105
545614	524.74	824.47	701.92	739.73	500 	AC	542.72	106
556450	524.74	587.05	624.60	588.56	700 	AC	540.43	107
590373	574.04	507.92	508.61	664.14	800 	AC	540.19	108
555642	475.44	468.35	701.92	664.14	650 	AC	539.27	109
577985	672.65	626.62	663.26	550.76	600 	AC	536.62	110
561072	623.35	626.62	740.59	664.14	500 	AC	536.18	111
562546	524.74	587.05	508.61	588.56	800 	AC	535.10	112
591150	623.35	468.35	624.60	550.76	700 	AC	534.00	113
560714	574.04	587.05	663.26	664.14	600 	AC	533.86	114
571580	524.74	666.19	701.92	664.14	550 	AC	533.40	115
565255	524.74	507.92	701.92	512.97	650 	AC	532.35	116
580976	574.04	745.33	624.60	588.56	600 	AC	530.16	117
555737	721.95	705.76	624.60	626.35	550 	AC	529.73	118
548282	475.44	745.33	701.92	739.73	500 	AC	528.45	119
551298	524.74	626.62	585.94	550.76	700 	AC	527.74	120
544995	623.35	666.19	663.26	777.52	500 	AC	527.40	121
558150	672.65	626.62	547.28	664.14	650 	AC	527.22	122
565407	672.65	626.62	547.28	512.97	700 	AC	527.09	123
551664	475.44	547.48	585.94	664.14	700 	AC	526.07	124
555049	574.04	587.05	663.26	588.56	600 	AC	525.46	125
551993	574.04	587.05	663.26	588.56	600 	AC	525.46	126
579237	376.84	587.05	663.26	626.35	650 	AC	524.42	127
547349	623.35	587.05	663.26	664.14	550 	AC	522.67	128
563216	623.35	547.48	624.60	664.14	600 	AC	522.06	129
550039	574.04	626.62	624.60	626.35	600 	AC	521.17	130
584139	574.04	468.35	663.26	664.14	600 	AC	520.67	131
583233	623.35	507.92	469.95	701.94	750 	AC	520.31	132
546263	376.84	507.92	701.92	550.76	650 	AC	520.11	133
586473	524.74	547.48	701.92	512.97	600 	AC	520.08	134
585359	524.74	547.48	663.26	626.35	600 	AC	519.79	135
581463	574.04	468.35	508.61	512.97	800 	AC	518.99	136
583154	623.35	587.05	701.92	664.14	500 	AC	518.89	137
550852	672.65	666.19	508.61	512.97	700 	AC	518.60	138
545617	721.95	507.92	663.26	588.56	550 	AC	516.44	139
567890	623.35	626.62	663.26	550.76	550 	AC	514.47	140
565845	623.35	666.19	624.60	626.35	550 	AC	514.38	141
548069	623.35	587.05	585.94	664.14	600 	AC	513.57	142
585888	574.04	587.05	701.92	664.14	500 	AC	513.42	143
543410	721.95	666.19	624.60	664.14	500 	AC	512.87	144
558563	574.04	587.05	624.60	588.56	600 	AC	512.58	145
564949	672.65	587.05	624.60	626.35	550 	AC	511.07	146
555345	623.35	666.19	663.26	626.35	500 	AC	510.60	147
554428	623.35	626.62	663.26	512.97	550 	AC	510.27	148
558765	623.35	587.05	624.60	512.97	600 	AC	509.66	149
562225	574.04	587.05	701.92	626.35	500 	AC	509.22	150
547179	721.95	587.05	663.26	588.56	500 	AC	508.56	151
551143	574.04	507.92	663.26	664.14	550 	AC	508.40	152
577169	721.95	705.76	547.28	512.97	600 	AC	508.03	153
574404	524.74	547.48	663.26	664.14	550 	AC	507.32	154
566713	376.84	507.92	624.60	512.97	700 	AC	506.81	155
560386	623.35	547.48	701.92	588.56	500 	AC	506.10	156
583776	524.74	547.48	508.61	664.14	700 	AC	505.77	157
574028	475.44	547.48	624.60	664.14	600 	AC	505.62	158
547850	574.04	547.48	663.26	739.73	500 	AC	504.53	159
543530	771.25	666.19	469.95	550.76	650 	AC	504.20	160
588656	672.65	626.62	547.28	588.56	600 	AC	502.15	161
587190	574.04	547.48	701.92	588.56	500 	AC	500.62	162
544393	672.65	626.62	624.60	626.35	500 	AC	498.80	163
589111	623.35	626.62	701.92	588.56	450 	AC	498.23	164
552074	524.74	705.76	469.95	701.94	650 	AC	498.00	165
567133	475.44	507.92	701.92	550.76	550 	AC	497.74	166
554773	475.44	587.05	624.60	550.76	600 	AC	497.42	167
563434	623.35	587.05	624.60	701.94	500 	AC	497.32	168
574320	574.04	587.05	663.26	626.35	500 	AC	496.33	169
559719	574.04	507.92	701.92	588.56	500 	AC	496.22	170
545434	721.95	666.19	547.28	739.73	500 	AC	495.49	171
549424	524.74	705.76	547.28	739.73	550 	AC	494.64	172
554275	475.44	547.48	701.92	626.35	500 	AC	493.86	173
567241	574.04	547.48	701.92	512.97	500 	AC	492.22	174
554628	574.04	547.48	663.26	626.35	500 	AC	491.93	175
558599	574.04	468.35	585.94	626.35	600 	AC	490.70	176
589690	623.35	626.62	624.60	588.56	500 	AC	489.12	177
588912	574.04	626.62	585.94	588.56	550 	AC	487.42	178
544400	574.04	587.05	585.94	626.35	550 	AC	487.22	179
580078	524.74	626.62	585.94	626.35	550 	AC	486.14	180
590389	672.65	626.62	585.94	626.35	500 	AC	485.91	181
589579	623.35	705.76	663.26	664.14	400 	AC	485.86	182
554833	524.74	547.48	547.28	512.97	650 	AC	485.20	183
547078	672.65	468.35	547.28	588.56	600 	AC	484.57	184
582951	623.35	626.62	508.61	588.56	600 	AC	483.79	185
553366	574.04	547.48	547.28	588.56	600 	AC	482.41	186
546982	524.74	666.19	585.94	701.94	500 	AC	482.27	187
558617	475.44	547.48	663.26	626.35	500 	AC	480.98	188
568467	524.74	507.92	547.28	664.14	600 	AC	480.93	189
545537	574.04	587.05	701.92	664.14	400 	AC	480.08	190
576431	524.74	507.92	701.92	475.18	500 	AC	478.15	191
563236	623.35	507.92	663.26	475.18	500 	AC	476.22	192
549403	524.74	547.48	585.94	588.56	550 	AC	473.15	193
552543	524.74	507.92	585.94	777.52	500 	AC	473.08	194
560369	623.35	626.62	585.94	550.76	500 	AC	472.03	195
553476	623.35	547.48	585.94	626.35	500 	AC	471.64	196
554145	574.04	587.05	624.60	664.14	450 	AC	470.98	197
556333	869.86	705.76	585.94	664.14	350 	AC	470.81	198
586653	574.04	547.48	469.95	550.76	650 	AC	469.10	199
563425	524.74	547.48	624.60	550.76	500 	AC	465.17	200
544280	524.74	705.76	508.61	588.56	550 	AC	464.96	201
548755	672.65	507.92	624.60	588.56	450 	AC	464.74	202
543730	623.35	626.62	624.60	512.97	450 	AC	464.05	203
553196	623.35	587.05	585.94	512.97	500 	AC	463.44	204
590748	574.04	389.21	663.26	512.97	500 	AC	461.75	205
571126	672.65	587.05	547.28	550.76	500 	AC	460.23	206
550730	475.44	626.62	624.60	626.35	450 	AC	460.22	207
585213	623.35	587.05	585.94	626.35	450 	AC	459.37	208
563501	623.35	587.05	585.94	626.35	450 	AC	459.37	209
547558	574.04	547.48	585.94	550.76	500 	AC	457.76	210
564185	574.04	547.48	585.94	399.59	550 	AC	457.63	211
587685	574.04	666.19	469.95	626.35	550 	AC	457.35	212
565971	672.65	587.05	585.94	550.76	450 	AC	456.45	213
554243	524.74	547.48	547.28	701.94	500 	AC	456.19	214
546989	524.74	468.35	585.94	664.14	500 	AC	456.09	215
544527	524.74	547.48	508.61	512.97	600 	AC	455.64	216
578153	672.65	587.05	469.95	739.73	500 	AC	455.45	217
555567	623.35	547.48	585.94	475.18	500 	AC	454.84	218
548530	524.74	666.19	624.60	626.35	400 	AC	453.42	219
544609	574.04	547.48	547.28	475.18	550 	AC	453.14	220
589833	721.95	468.35	585.94	588.56	450 	AC	452.93	221
551099	524.74	547.48	624.60	437.38	500 	AC	452.57	222
554597	524.74	587.05	469.95	550.76	600 	AC	451.35	223
548159	623.35	547.48	547.28	550.76	500 	AC	450.35	224
550772	574.04	626.62	624.60	588.56	400 	AC	450.31	225
580778	475.44	547.48	508.61	664.14	550 	AC	450.29	226
566196	475.44	587.05	469.95	588.56	600 	AC	450.07	227
577702	524.74	626.62	624.60	626.35	400 	AC	449.03	228
562176	574.04	468.35	547.28	664.14	500 	AC	448.68	229
583480	524.74	626.62	585.94	437.38	500 	AC	448.48	230
553459	524.74	705.76	469.95	550.76	550 	AC	447.87	231
562382	672.65	587.05	469.95	664.14	500 	AC	447.05	232
544413	574.04	547.48	701.92	550.76	350 	AC	446.42	233
544435	574.04	547.48	663.26	664.14	350 	AC	446.13	234
553419	574.04	468.35	585.94	664.14	450 	AC	444.90	235
545436	574.04	428.78	585.94	550.76	500 	AC	444.57	236
546862	524.74	547.48	547.28	588.56	500 	AC	443.59	237
579049	771.25	507.92	585.94	550.76	400 	AC	441.94	238
582840	574.04	587.05	547.28	475.18	500 	AC	440.87	239
545406	524.74	666.19	547.28	588.56	450 	AC	440.12	240
547583	524.74	587.05	508.61	626.35	500 	AC	439.30	241
575051	623.35	468.35	624.60	437.38	450 	AC	438.07	242
557965	623.35	507.92	585.94	512.97	450 	AC	437.98	243
577108	623.35	507.92	508.61	588.56	500 	AC	437.27	244
591479	672.65	626.62	585.94	626.35	350 	AC	435.91	245
573704	623.35	547.48	547.28	399.59	500 	AC	433.55	246
572062	574.04	547.48	585.94	626.35	400 	AC	432.83	247
565766	574.04	666.19	547.28	588.56	400 	AC	428.93	248
581510	574.04	468.35	585.94	512.97	450 	AC	428.10	249
545194	524.74	547.48	508.61	550.76	500 	AC	426.51	250
583959	524.74	468.35	547.28	512.97	500 	AC	426.40	251
564444	623.35	587.05	624.60	512.97	350 	AC	426.32	252
592286	623.35	626.62	469.95	626.35	450 	AC	425.10	253
567290	475.44	507.92	508.61	626.35	500 	AC	425.03	254
590913	574.04	626.62	585.94	475.18	400 	AC	424.82	255
590010	672.65	507.92	508.61	399.59	500 	AC	421.75	256
561114	721.95	587.05	547.28	437.38	400 	AC	419.77	257
554494	672.65	507.92	585.94	588.56	350 	AC	418.52	258
565219	524.74	468.35	547.28	588.56	450 	AC	418.13	259
553014	623.35	587.05	547.28	512.97	400 	AC	417.21	260
548227	721.95	507.92	663.26	588.56	250 	AC	416.44	261
586180	574.04	547.48	508.61	512.97	450 	AC	411.12	262
570639	574.04	587.05	469.95	588.56	450 	AC	411.03	263
563757	524.74	507.92	624.60	550.76	350 	AC	410.77	264
584476	574.04	428.78	508.61	626.35	450 	AC	410.53	265
547231	524.74	626.62	469.95	588.56	450 	AC	409.95	266
547117	623.35	468.35	585.94	437.38	400 	AC	408.51	267
557725	574.04	626.62	547.28	588.56	350 	AC	407.87	268
544777	623.35	468.35	431.29	588.56	500 	AC	407.09	269
549045	672.65	468.35	508.61	550.76	400 	AC	400.81	270
586563	623.35	587.05	508.61	626.35	350 	AC	400.26	271
584032	475.44	468.35	508.61	550.76	450 	AC	395.57	272
569710	574.04	428.78	508.61	475.18	450 	AC	393.73	273
588246	574.04	507.92	353.97	550.76	550 	AC	392.71	274
554467	475.44	547.48	585.94	512.97	350 	AC	392.60	275
566015	623.35	666.19	431.29	550.76	400 	AC	391.55	276
561698	475.44	587.05	469.95	475.18	450 	AC	387.47	277
577775	524.74	468.35	392.63	626.35	500 	AC	387.45	278
587746	524.74	587.05	547.28	475.18	350 	AC	385.39	279
562380	475.44	428.78	547.28	512.97	400 	AC	383.19	280
583640	623.35	389.21	547.28	550.76	350 	AC	382.76	281
571604	672.65	587.05	508.61	550.76	300 	AC	380.67	282
555984	672.65	626.62	469.95	475.18	350 	AC	380.45	283
551208	524.74	507.92	431.29	550.76	450 	AC	379.67	284
582563	574.04	468.35	624.60	399.59	300 	AC	378.39	285
582017	574.04	587.05	469.95	550.76	350 	AC	373.49	286
592231	672.65	547.48	469.95	475.18	350 	AC	371.66	287
547976	623.35	547.48	508.61	550.76	300 	AC	370.80	288
577835	721.95	547.48	547.28	475.18	250 	AC	369.57	289
546926	524.74	507.92	508.61	512.97	350 	AC	367.91	290
558098	376.84	626.62	431.29	588.56	400 	AC	363.96	291
562797	721.95	507.92	469.95	512.97	300 	AC	360.27	292
585052	475.44	547.48	508.61	437.38	350 	AC	358.43	293
572530	475.44	507.92	508.61	475.18	350 	AC	358.23	294
558335	475.44	507.92	547.28	475.18	300 	AC	354.46	295
555577	376.84	468.35	547.28	437.38	350 	AC	351.57	296
561193	524.74	547.48	431.29	475.18	350 	AC	342.33	297
566311	524.74	468.35	508.61	512.97	250 	AC	330.18	298
558278	524.74	507.92	469.95	475.18	250 	AC	317.49	299
579387	475.44	547.48	392.63	475.18	300 	AC	307.30	300
550451	623.35	587.05	624.60	815.32	850 	L1	626.58	1
556271	623.35	626.62	740.59	664.14	750 	L1	619.51	2
590645	524.74	587.05	624.60	588.56	900 	L1	607.10	3
555126	524.74	547.48	701.92	739.73	700 	L1	578.61	4
551136	524.74	666.19	663.26	626.35	700 	L1	566.31	5
589247	672.65	507.92	547.28	739.73	750 	L1	555.76	6
556618	623.35	547.48	779.25	626.35	550 	L1	552.74	7
550786	574.04	626.62	547.28	664.14	750 	L1	549.60	8
557637	524.74	587.05	701.92	550.76	650 	L1	545.34	9
559780	574.04	468.35	624.60	550.76	750 	L1	545.19	10
553628	574.04	547.48	547.28	626.35	750 	L1	536.60	11
548077	574.04	666.19	624.60	853.11	550 	L1	534.10	12
548204	524.74	468.35	585.94	550.76	750 	L1	526.82	13
590423	524.74	626.62	740.59	664.14	500 	L1	525.22	14
566063	524.74	507.92	663.26	664.14	600 	L1	519.59	15
545079	524.74	547.48	469.95	588.56	800 	L1	517.82	16
561667	574.04	587.05	469.95	588.56	750 	L1	511.03	17
559955	623.35	468.35	701.92	512.97	550 	L1	505.57	18
548614	475.44	547.48	547.28	588.56	700 	L1	504.78	19
578996	771.25	547.48	663.26	664.14	450 	L1	501.38	20
559868	623.35	626.62	585.94	664.14	550 	L1	501.30	21
552959	623.35	468.35	547.28	512.97	650 	L1	487.36	22
579184	721.95	547.48	585.94	664.14	500 	L1	486.79	23
566545	475.44	587.05	547.28	475.18	650 	L1	479.91	24
556952	623.35	547.48	508.61	626.35	600 	L1	479.20	25
557229	524.74	666.19	663.26	588.56	450 	L1	478.78	26
582719	672.65	705.76	585.94	626.35	450 	L1	478.03	27
581437	672.65	587.05	585.94	588.56	500 	L1	477.31	28
590549	574.04	547.48	547.28	739.73	500 	L1	465.87	29
554281	524.74	507.92	547.28	512.97	600 	L1	464.13	30
567315	623.35	587.05	585.94	512.97	500 	L1	463.44	31
559982	574.04	587.05	585.94	550.76	500 	L1	462.16	32
577751	623.35	547.48	431.29	550.76	650 	L1	461.69	33
582219	524.74	626.62	585.94	512.97	500 	L1	456.88	34
554445	820.55	666.19	469.95	512.97	500 	L1	455.48	35
568476	623.35	626.62	585.94	399.59	500 	L1	455.23	36
565825	672.65	468.35	469.95	550.76	600 	L1	454.59	37
583723	574.04	587.05	624.60	475.18	450 	L1	449.98	38
575329	524.74	587.05	663.26	512.97	400 	L1	444.92	39
562246	574.04	587.05	508.61	437.38	550 	L1	440.45	40
587300	623.35	587.05	508.61	664.14	450 	L1	437.79	41
554047	574.04	547.48	547.28	626.35	450 	L1	436.60	42
549012	524.74	547.48	624.60	588.56	400 	L1	436.04	43
590557	475.44	468.35	508.61	550.76	550 	L1	428.90	44
544620	475.44	705.76	547.28	626.35	400 	L1	426.57	45
580662	623.35	428.78	547.28	550.76	450 	L1	420.49	46
575944	721.95	547.48	508.61	588.56	400 	L1	419.29	47
557295	574.04	507.92	431.29	550.76	550 	L1	418.48	48
569496	623.35	547.48	469.95	475.18	500 	L1	416.18	49
581631	574.04	587.05	547.28	399.59	450 	L1	415.81	50
583778	721.95	389.21	508.61	550.76	400 	L1	397.50	51
569283	524.74	547.48	431.29	512.97	500 	L1	396.53	52
547010	623.35	626.62	469.95	475.18	400 	L1	391.64	53
555467	376.84	507.92	547.28	437.38	450 	L1	389.30	54
552119	524.74	468.35	547.28	626.35	350 	L1	389.00	55
545236	524.74	587.05	508.61	550.76	350 	L1	380.90	56
563152	524.74	428.78	547.28	437.38	350 	L1	363.61	57
580891	672.65	507.92	469.95	664.14	250 	L1	354.92	58
564371	623.35	468.35	547.28	475.18	250 	L1	349.83	59
592591	524.74	547.48	431.29	475.18	350 	L1	342.33	60
568652	475.44	507.92	547.28	475.18	250 	L1	337.79	61
592356	820.55	666.19	817.91	701.94	650 	L3	642.46	1
550074	672.65	468.35	624.60	588.56	950 	L3	627.01	2
552211	623.35	587.05	585.94	739.73	750 	L3	571.96	3
563712	623.35	547.48	624.60	475.18	750 	L3	551.06	4
558836	721.95	666.19	624.60	550.76	650 	L3	550.27	5
561666	623.35	587.05	585.94	512.97	750 	L3	546.77	6
548192	574.04	547.48	469.95	475.18	900 	L3	544.03	7
543399	623.35	507.92	663.26	626.35	650 	L3	543.01	8
549123	475.44	547.48	547.28	475.18	800 	L3	525.52	9
588937	574.04	587.05	585.94	588.56	650 	L3	516.36	10
585199	475.44	626.62	547.28	739.73	650 	L3	513.71	11
553941	623.35	626.62	547.28	739.73	600 	L3	513.47	12
545014	623.35	547.48	663.26	588.56	500 	L3	493.21	13
561670	524.74	626.62	547.28	626.35	600 	L3	489.92	14
571850	623.35	507.92	547.28	475.18	650 	L3	487.56	15
552915	623.35	666.19	547.28	626.35	500 	L3	471.94	16
575164	672.65	507.92	508.61	475.18	600 	L3	463.48	17
571750	672.65	468.35	469.95	550.76	600 	L3	454.59	18
581395	475.44	587.05	663.26	588.56	400 	L3	447.84	19
578344	524.74	547.48	585.94	475.18	500 	L3	443.88	20
553443	524.74	587.05	585.94	512.97	450 	L3	435.81	21
565798	672.65	587.05	469.95	512.97	500 	L3	430.25	22
582341	524.74	507.92	508.61	512.97	500 	L3	417.91	23
555290	574.04	587.05	547.28	512.97	400 	L3	411.74	24
559552	574.04	507.92	508.61	550.76	400 	L3	394.26	25
577015	574.04	547.48	508.61	664.14	300 	L3	377.92	26
558789	524.74	626.62	585.94	475.18	250 	L3	369.34	27
590900	574.04	547.48	547.28	588.56	250 	L3	365.74	28
557083	574.04	468.35	508.61	361.80	300 	L3	335.53	29
556439	623.35	507.92	431.29	399.59	550 	L4	407.16	1
555547	574.04	547.48	469.95	437.38	500 	L4	406.50	2
591026	623.35	626.62	779.25	777.52	950 	L5	711.66	1
544698	574.04	547.48	740.59	739.73	900 	L5	663.64	2
560660	623.35	547.48	663.26	664.14	900 	L5	634.94	3
552138	672.65	547.48	740.59	664.14	800 	L5	632.86	4
555814	623.35	666.19	779.25	701.94	700 	L5	624.33	5
554714	623.35	587.05	663.26	815.32	800 	L5	622.80	6
568893	672.65	666.19	701.92	701.94	750 	L5	620.70	7
545877	524.74	547.48	817.91	588.56	750 	L5	617.14	8
577097	721.95	784.90	624.60	664.14	750 	L5	609.39	9
547656	672.65	666.19	663.26	664.14	750 	L5	603.61	10
547734	574.04	666.19	663.26	701.94	750 	L5	596.86	11
544024	574.04	626.62	701.92	739.73	700 	L5	592.88	12
572387	524.74	587.05	740.59	701.94	700 	L5	591.69	13
592519	623.35	507.92	624.60	815.32	750 	L5	584.46	14
587720	672.65	547.48	663.26	550.76	750 	L5	577.82	15
566395	574.04	587.05	624.60	701.94	750 	L5	575.17	16
546535	574.04	587.05	547.28	626.35	850 	L5	574.33	17
554859	672.65	547.48	469.95	626.35	900 	L5	571.79	18
585496	771.25	626.62	701.92	626.35	600 	L5	568.86	19
555910	574.04	547.48	624.60	664.14	750 	L5	566.58	20
548215	475.44	626.62	663.26	550.76	750 	L5	564.71	21
578112	623.35	587.05	624.60	626.35	700 	L5	555.59	22
580098	771.25	587.05	585.94	588.56	700 	L5	554.93	23
547409	524.74	547.48	624.60	588.56	750 	L5	552.70	24
552876	672.65	507.92	624.60	475.18	750 	L5	552.14	25
546146	524.74	626.62	701.92	550.76	650 	L5	549.74	26
588038	524.74	626.62	663.26	664.14	650 	L5	549.45	27
549858	475.44	587.05	508.61	664.14	800 	L5	538.02	28
566672	623.35	626.62	663.26	550.76	600 	L5	531.14	29
552774	524.74	547.48	779.25	664.14	500 	L5	529.32	30
546132	524.74	587.05	585.94	739.73	650 	L5	527.68	31
556274	574.04	587.05	585.94	512.97	700 	L5	524.62	32
552772	524.74	547.48	547.28	588.56	700 	L5	510.26	33
550273	672.65	587.05	508.61	664.14	650 	L5	509.94	34
550771	574.04	666.19	624.60	626.35	550 	L5	508.90	35
564616	574.04	626.62	585.94	475.18	650 	L5	508.15	36
592691	574.04	626.62	779.25	626.35	400 	L5	506.06	37
549154	524.74	626.62	469.95	475.18	750 	L5	497.35	38
558318	574.04	626.62	547.28	475.18	600 	L5	478.60	39
582255	524.74	587.05	508.61	512.97	650 	L5	476.70	40
543921	524.74	587.05	663.26	475.18	500 	L5	474.06	41
585750	574.04	547.48	701.92	475.18	450 	L5	471.36	42
545704	574.04	428.78	547.28	588.56	600 	L5	469.22	43
589879	524.74	507.92	663.26	626.35	450 	L5	465.39	44
589002	623.35	428.78	624.60	550.76	500 	L5	462.94	45
548562	672.65	507.92	547.28	588.56	500 	L5	455.63	46
561950	524.74	626.62	585.94	626.35	450 	L5	452.81	47
557991	672.65	547.48	508.61	512.97	500 	L5	438.74	48
551310	524.74	626.62	585.94	475.18	450 	L5	436.01	49
551814	524.74	587.05	508.61	588.56	500 	L5	435.10	50
584977	574.04	547.48	585.94	437.38	450 	L5	428.50	51
559925	672.65	587.05	547.28	550.76	400 	L5	426.89	52
559072	574.04	587.05	508.61	588.56	450 	L5	423.91	53
548745	672.65	468.35	624.60	550.76	350 	L5	422.81	54
576894	574.04	587.05	392.63	475.18	600 	L5	422.65	55
547000	623.35	468.35	585.94	512.97	350 	L5	400.25	56
591570	623.35	507.92	547.28	512.97	350 	L5	391.75	57
576010	672.65	587.05	431.29	550.76	350 	L5	371.56	58
545764	623.35	626.62	508.61	475.18	300 	L5	371.19	59
581240	623.35	507.92	508.61	588.56	300 	L5	370.60	60
584400	524.74	468.35	585.94	626.35	250 	L5	368.55	61
547059	524.74	428.78	431.29	437.38	250 	L5	291.61	62
554906	524.74	507.92	701.92	626.35	900 	L7	628.28	1
554766	475.44	587.05	663.26	588.56	850 	L7	597.84	2
580001	623.35	587.05	585.94	512.97	900 	L7	596.77	3
553448	574.04	507.92	624.60	664.14	800 	L7	578.85	4
558336	721.95	745.33	624.60	512.97	700 	L7	571.53	5
588063	623.35	468.35	624.60	550.76	750 	L7	550.67	6
550613	574.04	468.35	624.60	626.35	700 	L7	536.92	7
591050	574.04	468.35	701.92	626.35	600 	L7	529.36	8
580057	672.65	468.35	624.60	550.76	650 	L7	522.81	9
547372	623.35	666.19	508.61	475.18	600 	L7	475.59	10
547564	623.35	547.48	508.61	588.56	600 	L7	475.00	11
573329	623.35	428.78	508.61	399.59	700 	L7	474.14	12
574386	623.35	547.48	469.95	512.97	650 	L7	470.38	13
556524	376.84	626.62	508.61	626.35	550 	L7	443.93	14
569371	574.04	507.92	585.94	588.56	350 	L7	407.56	15
590822	672.65	666.19	547.28	588.56	300 	L7	406.55	16
587308	475.44	547.48	547.28	588.56	400 	L7	404.78	17
557000	574.04	626.62	585.94	550.76	300 	L7	399.89	18
553189	524.74	507.92	547.28	437.38	350 	L7	372.40	19
580927	524.74	468.35	585.94	475.18	300 	L7	368.42	20
578607	574.04	547.48	431.29	475.18	350 	L7	347.81	21
551687	524.74	626.62	469.95	437.38	300 	L7	343.15	22
565697	574.04	507.92	547.28	550.76	750 	L8	523.81	1
561245	574.04	507.92	547.28	475.18	600 	L8	465.41	2
590003	623.35	587.05	508.61	512.97	500 	L8	437.66	3
550925	524.74	547.48	508.61	626.35	500 	L8	434.91	4

2906  Musica – licenciatura
INSC	V_LIN	V_MAT	V_NAT	V_HUM	RED	COTA	NOTA FINAL	CLASSIFICAÇÃO
554002	623.35	507.92	701.92	701.94	950 	AC	652.82	1
